344450:99999,BOKOVSKAJA,RS,,,49.217,41.833,91
344610:99999,ILOVLYA,RS,,,49.317,43.983,43
344760:99999,EL'TON,RS,,,49.133,46.85,5
344990:99999,NOVAJA KAZANKA,RS,,,48.95,49.6,-2
345020:99999,PAVLOGRAD,UR,,,48.533,35.833,91
345040:99999,DNEPROPETROVSK,UR,,,48.367,35.083,142
345050:99999,BOGUS SOVIET,UR,,,0,0,0
345090:99999,CAPLINO,UR,,,48.133,36.233,176
345100:99999,ARTEMOVSK,UR,,,48.6,37.983,125
345140:99999,ALEKSANDROPOL,UR,,,48.6,36.55,125
345150:99999,KRASNOARMEJSK,UR,,,48.267,37.15,175
345190:99999,DONECK,UR,,,48.067,37.767,226
345230:99999,VOROSHILOVGRAG,UR,,,48.6,39.267,62
345240:99999,DEBAL`CEVO,UR,,,48.35,38.433,334
345350:99999,KAMENSK-SAHTINSKIJ,RS,,,48.333,40.283,57
345370:99999,DAR`EVKA,UR,,,48.083,39.5,303
345390:99999,BELAJA KALITVA,RS,,,48.167,40.783,155
345450:99999,MOROZOVSK,RS,,,48.35,41.867,90
345550:99999,NIZHNY-CHIR,RS,,,48.367,43.1,77
345590:99999,GNILOAKSAYSKAYA,RS,,,48.033,43.867,156
345600:99999,VOLGOGRAD,RS,,URWW,48.683,44.35,145
345710:99999,KAPUSTIN JAR,RS,,,48.6,45.733,7
345780:99999,CHERNIY YAR,RS,,,48.067,46.117,6
345790:99999,VERHNIJ BASKUNCAK,RS,,,48.217,46.733,35
345810:99999,URDA,RS,,,48.767,47.433,-1
345880:99999,TYULYUGEN,RS,,,48.15,47.667,9
346010:99999,ZAPOROZ`E,UR,,,47.8,35.25,86
346060:99999,GULYAYPOLE,UR,,,47.667,36.25,135
346070:99999,PRISIB,UR,,,47.267,35.333,87
346090:99999,KIRILLOVKA,UR,,,47.333,36.333,222
346150:99999,VOLNOVAHA,UR,,,47.617,37.483,266
346220:99999,AMVROSIEVKA,UR,,,47.8,38.5,172
346250:99999,MATVEYEV KURGAN,RS,,,47.567,38.883,43
346350:99999,SAHTY,RS,,,47.7,40.267,125
346440:99999,KONSTANTINOVSKIY,RS,,,47.583,41.1,52
346460:99999,VOLGODONSK,RS,,,47.633,42.083,108
346550:99999,KOTEL'NIKOVO,RS,,,47.633,43.15,49
346620:99999,MALYE DERBETY,RS,,,47.933,44.7,7
346870:99999,KHARABALI,RS,,,47.417,47.25,-16
346910:99999,NOVYJ USTOGAN,RS,,,47.9,48.8,10
346990:99999,BOGUS SOVIET,RS,,,0,0,0
347040:99999,MILITOPOL`,UR,,,46.833,35.367,39
347080:99999,BOTEVO,UR,,,46.683,35.85,25
347120:99999,ZDANOV,UR,,,47.067,37.5,70
347170:99999,BERDJANSK,UR,,,46.75,36.783,2
347190:99999,DOLZHANKA,RS,,,46.633,37.8,2
347200:99999,TAGANROG (CAPE),RS,,,47.2,38.95,15
347230:99999,DONSKAJA (GORGE),RS,,,47.117,39.417,4
347250:99999,MARGARITOVKA,RS,,,46.933,38.867,11
347270:99999,JEJSK,RS,,,46.733,38.267,3
347310:99999,ROSTOV-NA-DONU,RS,,URRR,47.25,39.817,77
347330:99999,VESELIY-IN-ROSTOV,RS,,,47.083,40.75,9
347350:99999,ZERNOGRAD,RS,,,46.833,40.3,85
347370:99999,KUSCEVSKAJA,RS,,,46.567,39.633,14
347430:99999,ZIMOVNIKI,RS,,,47.15,42.483,70
347470:99999,CELINA,RS,,,46.55,41.05,112
347480:99999,PROLETARSKAYA,RS,,,46.7,41.733,25
347530:99999,ZAVETNOE,RS,,,47.117,43.883,73
347590:99999,REMONTNOE,RS,,,46.567,43.667,108
347720:99999,YUSTA,RS,,,47.117,46.3,2
347850:99999,DOSANG,RS,,,46.917,47.933,-17
347980:99999,GANJUSKINO,RS,,,46.633,49.133,-22
348130:99999,KAMYSEVATSKAJA,RS,,,46.417,37.95,16
348240:99999,PRIMORSKO-AHTARSK,RS,,,46.033,38.15,5
348250:99999,KANEVSKAJA,RS,,,46.067,38.967,17
348380:99999,TIHORECK,RS,,,45.85,40.083,79
348450:99999,GORODOVIKOVSK,RS,,,46.083,41.933,86
348580:99999,DIVNOE,RS,,,45.917,43.35,77
348610:99999,ELISTA,RS,,URWI,46.367,44.333,150
348660:99999,JASKUL`,RS,,,46.183,45.35,-7
348770:99999,ADYK,RS,,,45.8,45.633,-11
348800:99999,ASTRAHAN`,RS,,,46.267,48.033,18
348870:99999,LIMAN-IN-ASTRAKHAN,RS,,,45.8,47.217,-18
348960:99999,UKATNIY ISLAND,RS,,,45.917,49.55,-27
349150:99999,KUBANSKAYA,RS,,,45.283,37.383,2
349170:99999,TAMAN (BAY),RS,,,45.233,36.75,5
349220:99999,TIMASEVSKAJA,RS,,,45.633,38.933,23
349240:99999,SLAVJANSK\NA\KUBANI,RS,,,45.283,38.117,9
349290:99999,KRASNODAR,RS,,URKK,45.033,39.15,33
349360:99999,KROPOTKIN',RS,,,45.433,40.567,80
349370:99999,UST-LABINSK,RS,,,45.217,39.683,90
349490:99999,STAVROPOL,RS,,URMT,45.117,42.083,452
349540:99999,SVETLOGRAD,RS,,,45.35,42.85,134
349580:99999,BLAGODARNY,RS,,,45.1,43.433,158
349640:99999,ARZGIR,RS,,,45.4,44.2,75
349750:99999,KOMSOMOLSKI,RS,,,45.333,46.033,-3
349760:99999,NARYN-HUDUK,RS,,,45.433,46.55,-18
349890:99999,ISKUSSTVENNIY ISL,RS,,,45.4,47.8,-23
350010:99999,BOLSHAYA GLUSHITSA,RA,,,52.383,50.483,65
350070:99999,PERELYUB,RA,,,51.867,50.333,70
350110:99999,SOROCHINSK,RA,,,52.433,53.133,101
350150:99999,NOVO-SERGIYEVKA,RA,,,52.083,53.633,136
350190:99999,SIRT,RA,,,51.867,54.533,269
350210:99999,OKTYABRSKOYE,RA,,,52.35,55.467,135
350260:99999,ZILAIR,RA,,,52.217,57.4,523
350370:99999,AK`JAR,RA,,,51.867,58.183,339
350390:99999,KRASNOYARSKIY,RA,,,51.95,59.9,322
350410:99999,BREDY,RA,,,52.433,60.35,310
350420:99999,ZABELOVKA,RA,,,52.3,61.317,245
350530:99999,KUSMURUN,RA,,,52.467,64.667,110
350670:99999,ESIL,RA,,,51.883,66.333,222
350780:99999,ATBASAR,RA,,,51.817,68.367,308
350830:99999,AK-SU,RA,,,52.467,71.983,290
350850:99999,ALEKSEEVKA,RA,,,52,70.95,384
351020:99999,TEPLOVKA,RA,,,51.533,51.533,70
351070:99999,KAMEMKA,RA,,,51.117,50.317,72
351080:99999,URALSK,RA,,UARR,51.25,51.4,36
351120:99999,ILEK,RA,,,51.517,53.383,64
351180:99999,CINGIRLAU,RA,,,51.083,54.1,105
351210:99999,ORENBURG,RA,,UWOO,51.783,55.217,109
351250:99999,BELYAYEVKA,RA,,,51.417,56.417,131
351260:99999,KUVANDYK,RA,,,51.467,57.367,225
351270:99999,AK-BULAK,RA,,,51.017,55.633,144
351320:99999,IRIKLINSKI,RA,,,51.667,58.65,268
351330:99999,ADAMOVKA,RA,,,51.517,59.95,285
351380:99999,ORSK,RA,,,51.2,58.567,206
351480:99999,PSKOVSKIY,RA,,,50.933,61.667,248
351560:99999,NAURZUMSKIY,RA,,,51.4,64.633,130
351570:99999,ARALKOL`,RA,,,51.083,62.7,230
351630:99999,KIJMA,RA,,,51.6,67.567,227
351660:99999,KAZGORODOK,RA,,,51.267,67.233,252
351730:99999,DZALTYR,RA,,,51.617,69.8,312
351880:99999,AKMOLA,RA,,UACC,51.133,71.367,350
351910:99999,JERMENTAU,RA,,,51.633,73.167,397
352130:99999,BURANNOYE,RA,,,50.967,54.467,97
352170:99999,DZAMBEJTY,RA,,,50.25,52.567,33
352250:99999,MARTUK,RA,,,50.75,56.533,178
352290:99999,AKTJUBINSK,RA,,UATT,50.3,57.233,227
352330:99999,DOMBAROVSKIY,RA,,,50.767,59.533,287
352340:99999,KOS-ISTEK,RA,,,50.733,57.9,340
352570:99999,APPROXIMATE LOCALE,RA,,,50.45,62.8,183
352590:99999,SHUMEKTY,RA,,,50.267,64.217,76
352830:99999,APPROXIMATE LOCALE,RA,,,50.833,72.183,411
352840:99999,APPROXIMATE LOCALE,RA,,,50.367,70.417,0
352860:99999,ANAR,RA,,,50.617,72.433,437
352870:99999,KURGALJINO,RA,,,50.583,70,330
353020:99999,CAPAEVO,RA,,,50.2,51.167,16
353150:99999,KARATYUBINSKIY,RA,,,49.517,53.517,80
353210:99999,NOVOALEKSJEVKA,RA,,,50.133,55.7,142
353440:99999,KARABUTAK,RA,,,49.95,60.133,229
353450:99999,TAMABULAK,RA,,,49.983,61.483,221
353580:99999,TURGAJ,RA,,,49.633,63.5,123
353610:99999,AMANGELDY,RA,,,50.133,65.233,142
353630:99999,ARKALYK,RA,,,50.217,66.833,343
353680:99999,SENBER,RA,,,49.75,66.15,229
353760:99999,BERLIK,RA,,,49.883,69.517,350
353860:99999,KAZGORODOK,RA,,,49.95,71.583,422
353940:99999,KARAGANDA,RA,,,49.8,73.133,555
354040:99999,DZHANGALA,RA,,,49.217,50.3,1
354060:99999,KALMYKOVO,RA,,,49.05,51.867,4
354160:99999,UIL,RA,,,49.067,54.683,103
354260:99999,TEMIR-GOROD,RA,,,49.15,57.117,236
354300:99999,TALDYK,RA,,,49.25,59.55,260
354360:99999,JURUN-IN-KAZAKH,RA,,,49.233,57.667,234
354370:99999,EMBA,RA,,,48.817,58.15,230
354490:99999,NURA,RA,,,48.833,62.1,82
354590:99999,BISARY,RA,,,48.817,64.617,213
354670:99999,BRALI,RA,,,48.9,65.533,223
354780:99999,ALGABAS,RA,,,48.883,68.083,506
354970:99999,ZARYK,RA,,,48.95,72.85,656
355140:99999,KARABAU,RA,,,48.45,52.917,1
355190:99999,SAGIZ,RA,,,48.2,54.933,73
355220:99999,KARAUL KELDY,RA,,,48.733,56.033,186
355290:99999,KOZASAJ,RA,,,48.217,57.117,151
355320:99999,MUGODZARSKAJA,RA,,,48.633,58.5,397
355350:99999,BERCHOGUR,RA,,,48.417,58.717,404
355420:99999,IRGIZ,RA,,,48.617,61.267,114
355490:99999,TAUP,RA,,,48.25,62,74
355630:99999,ULUTAU,RA,,,48.65,67,632
355760:99999,KZYL-ZAR,RA,,,48.3,69.65,361
355820:99999,ATASU,RA,,,48.7,71.633,488
356020:99999,TOPOLI,RA,,,47.967,51.65,-14
356050:99999,MAHAMBET,RA,,,47.667,51.583,-15
356330:99999,CELKAR,RA,,UATR,47.85,59.617,176
356350:99999,TEREN-KUDUK,RA,,,47.7,58.467,511
356560:99999,BOGUS SOVIET,RA,,,47.633,64.583,0
356630:99999,KARSAKPAJ,RA,,,47.833,66.75,508
356710:99999,DZEZKAZGAN,RA,,,47.8,67.717,345
356830:99999,KZYL-TAU,RA,,,47.85,72.083,810
356870:99999,KOKTAS,RA,,,47.517,70.9,471
356990:99999,BEKTAU-ATA,RA,,,47.45,74.817,620
357000:99999,GUR`EV,RA,,,47.017,51.85,-15
357040:99999,ZOBURUN'JE,RA,,,46.75,50.167,-24
357050:99999,APPROXIMATE LOCATIO,RA,,,46.867,51.25,0
357060:99999,BOLSHOY PESHNO ISL,RA,,,46.767,51.783,-23
357070:99999,ZABURUNYE/ISATAY,RA,,,46.75,50.2,-23
357150:99999,KULSARY,RA,,,46.8,53.917,18
357210:99999,ZAMBIKE,RA,,,47.033,55.133,45
357290:99999,AK-TUMSUK,RA,,,46.633,57.333,44
357390:99999,AYAK-KUM,RA,,,46.717,59.167,114
357420:99999,SAKSAULSKI,RA,,,47.083,61.167,79
357460:99999,ARALSK,RA,,UATA,46.783,61.667,56
357490:99999,MONSYR,RA,,,46.717,62.5,80
357560:99999,KARA-KUM,RA,,,46.883,64.667,79
357770:99999,JETI-KONUR,RA,,,46.583,68.617,276
357910:99999,MOINTY,RA,,,47.2,73.35,581
357960:99999,BALHAS,RA,,,46.9,75,352
358160:99999,OPORNY,RA,,,46.133,54.583,0
358220:99999,BOGUS SOVIET,RA,,,0,0,0
358470:99999,IMENI SHAVCHEMKO,RA,,,45.983,61.067,60
358490:99999,KAZALINSK,RA,,,45.767,62.117,68
358660:99999,APPROXIMATE LOCATIO,RA,,,46.133,67.083,0
358840:99999,BETPAK-DALA(STEPPE),RA,,,46,70,325
358850:99999,BULAT-TAU,RA,,,46.067,71.6,583
358950:99999,KOKTAS,RA,,,46.033,73.533,344
359070:99999,KULALY ISLAND,RA,,,45.017,50.033,-22
359250:99999,SAM,RA,,,45.4,56.117,82
359270:99999,BEJNEU,RA,,,45.317,55.2,74
359410:99999,BARSAKELMES ISLAND,RA,,,45.683,60.067,80
359420:99999,UZUN-KAYIR,RA,,,45.733,60.933,54
359530:99999,DZUSALY,RA,,,45.517,64.083,101
359690:99999,ZLIHA,RA,,,45.25,67.067,138
359860:99999,TYUKEN,RA,,,45.533,72.4,420
359970:99999,CIGANAK,RA,,,45.1,73.967,349
360010:99999,EKIBASTUZ,RA,,,51.7,75.367,197
360030:99999,PAVLODAR,RA,,,52.283,76.95,123
360120:99999,SHCHERBAKTY,RA,,,52.35,78.333,149
360150:99999,LEBJAZJE,RA,,,51.483,77.767,144
360200:99999,RODINO,RA,,,52.5,80.2,168
360210:99999,KLJUCI,RA,,,52.25,79.133,143
360220:99999,VOLCIHA,RA,,,52.017,80.367,208
360270:99999,NOVO-NIKOLAYEVKA,RA,,,51.017,79.283,249
360280:99999,UGLOVSKOYE,RA,,,51.367,80.217,202
360320:99999,SIPUNOVO,RA,,,52.217,82.25,196
360340:99999,RUBCOVSK,RA,,,51.5,81.217,215
360360:99999,KRASNO-SCEKOVO,RA,,,51.667,82.733,240
360380:99999,ZMEINOGORSK,RA,,,51.15,82.2,356
360450:99999,SOLONESNOJE,RA,,,51.667,84.317,400
360460:99999,BELO-KURIKHA,RA,,,51.967,84.95,260
360520:99999,MAJMA,RA,,,52.017,85.9,331
360580:99999,CEMAL,RA,,,51.433,86,420
360610:99999,TUROCAK,RA,,,52.267,87.167,322
360640:99999,ARTIBAS,RA,,,51.8,87.267,400
360780:99999,TEELI,RA,,,50.95,90.3,983
360830:99999,UST-USA,RA,,,52.117,92.283,581
360870:99999,CADAN,RA,,,51.283,91.667,836
360900:99999,HUT,RA,,,52.617,94.567,1067
360910:99999,NIZNE-USINSKOJE,RA,,,52.267,93,665
360920:99999,TURAN,RA,,,52.15,93.917,862
360960:99999,KYZYL,RA,,,51.7,94.45,629
360970:99999,KHOVU-AKSI,RA,,,51.117,93.667,1063
361030:99999,TOORA-HEM,RA,,,52.467,96.367,920
361040:99999,SARYG-SEP,RA,,,51.483,95.533,706
361260:99999,BAJANAUL,RA,,,50.8,75.7,494
361520:99999,SEMIJARKA,RA,,,50.867,78.35,148
361770:99999,SEMIPALATINSK,RA,,,50.35,80.25,196
361780:99999,BOGUS SOVIET,RA,,,0,0,0
361860:99999,SEMONAIHA,RA,,,50.633,81.917,320
361870:99999,CHALOBAY,RA,,,50.217,81.333,365
362080:99999,LENINOGORSK,RA,,,50.333,83.55,809
362130:99999,UST-KAN,RA,,,50.917,84.75,1037
362310:99999,ONGUDAJ,RA,,,50.733,86.15,832
362370:99999,MULTA,RA,,,52.167,85.95,945
362460:99999,UST-ULAGAN,RA,,,50.633,87.933,1937
362490:99999,KOTASEVO,RA,,,50.317,87.583,1309
362590:99999,KOS-AGAC,RA,,,50,88.667,1758
362780:99999,MUGUR-AKSY,RA,,,50.383,90.433,1850
363070:99999,ERZIN,RA,,,50.283,95.167,1101
363250:99999,KUNGUR-TUK,RA,,,50.6,97.517,1310
363350:99999,KARKARALINSK,RA,,,49.383,75.517,812
363580:99999,KAJNAR,RA,,,49.2,77.367,842
363940:99999,CHARSKAYA,RA,,,49.583,81.05,334
363970:99999,ZANGIZ-TOBE,RA,,,49.217,81.217,455
363980:99999,GEORGIJEVKA,RA,,,49.317,81.583,418
364030:99999,UST-KAMENOGORSK,RA,,,49.967,82.633,284
364180:99999,SAMARSKOE,RA,,,49.033,83.383,0
364210:99999,ZIRYANOVSK,RA,,,49.717,84.283,492
364280:99999,BOL`SOE NARYMSKOE,RA,,,49.2,84.517,401
364390:99999,KATON-KARAGAJ,RA,,,49.183,85.617,1081
364420:99999,KATUN,RA,,,49.733,86.55,1800
364430:99999,AK-KEM,RA,,,49.967,86.7,2050
364530:99999,BELESI,RA,,,49.7,87.433,1524
364570:99999,ARGAMDZHI,RA,,,49.283,87.917,2280
364670:99999,AKTOGAJ,RA,,,48.3,74.967,780
364870:99999,OGIZTAU,RA,,,48.267,77.317,699
364980:99999,BARSHATAS,RA,,,48.167,78.667,643
365010:99999,KARAUL,RA,,,49,79.333,618
365130:99999,KARA-JOL,RA,,,48.717,80.9,872
365350:99999,KOKPEKTY,RA,,,48.75,82.367,511
365460:99999,KURCUM,RA,,,48.55,83.683,427
365690:99999,BURAN,RA,,,48.017,85.183,412
366190:99999,ZUZ-AGAC,RA,,,47.083,79.717,422
366220:99999,AJAGUZ,RA,,,47.967,80.45,662
366390:99999,URDZAR,RA,,,47.117,81.617,501
366430:99999,AKSUAT,RA,,,47.767,82.8,548
366650:99999,ZAJSAN,RA,,,47.467,84.917,603
366860:99999,ALGAZY ISLAND,RA,,,46.55,76.867,340
367230:99999,SAGAT,RA,,,46.717,80.75,427
367290:99999,UC-ARAL,RA,,,46.167,80.933,397
367360:99999,BAHTY,RA,,,46.65,82.75,441
367440:99999,AUL,RA,,,45.633,75.117,353
367610:99999,NAYMAN-SUYEK,RA,,,45.7,77.267,368
367700:99999,MULALY,RA,,,45.45,78.333,564
367730:99999,MATAJ,RA,,,45.9,78.717,412
367780:99999,TALDY-KURGAN,RA,,,45,78.383,602
367860:99999,SARKAND,RA,,,45.417,79.933,1113
367960:99999,LEPSINSK,RA,,,45.883,80.917,1189
368030:99999,UZYNBULAK,RA,,,45.85,82.183,362
368060:99999,DRUZBA,RA,,,45.25,82.467,394
368170:99999,ANARKHAY,RA,,,43.983,75.083,830
368190:99999,AYDARLI,RA,,,44.133,75.85,576
368210:99999,BAKANAS,RA,,,44.833,76.267,395
368290:99999,KURTY RIVER,RA,,,44.3,76.767,432
368310:99999,ZHETY-ZHOL,RA,,,44.8,77.333,505
368370:99999,ILIYSK,RA,,,44.017,77.133,710
368390:99999,SARI-OZEK,RA,,,44.35,77.967,948
368430:99999,KOK-SU,RA,,,44.633,78.75,1114
368460:99999,KUGALI,RA,,,44.467,78.667,1385
368590:99999,PANFILOV,RA,,,44.167,80.067,640
368640:99999,OTAR,RA,,,43.533,75.2,742
368700:99999,ALMA-ATA,RA,,UAAA,43.233,76.933,847
368740:99999,UZUNAGACH,RA,,UAAN,43.433,76.267,685
368770:99999,PRUDKY,RA,,,43.167,76.05,992
368790:99999,BOGUS SOVIET,RA,,,0,0,0
368800:99999,BOGUS SOVIET,RA,,,0,0,0
368810:99999,KAPCHAGAY,RA,,,43.883,77.167,456
368850:99999,ISSIK,RA,,,43.35,77.467,1098
368890:99999,TURGEN,RA,,,43.383,77.55,0
368910:99999,CILIK,RA,,,43.583,78.2,600
368940:99999,MALIBAY(?),RA,,,43.6,78.25,608
368970:99999,ASSY,RA,,,43.317,78.25,2216
369050:99999,PODGORNOJE,RA,,,43.317,79.483,1273
369110:99999,TOKMAK,RA,,,42.833,75.283,818
369270:99999,RYBACJE,RA,,,42.467,76.183,1660
369340:99999,COLPON-ATA,RA,,,42.65,77.1,1645
369380:99999,TAMGA-IN-KIRGIZ,RA,,,42.167,77.533,1690
369480:99999,BOLSAJA KZYL,RA,,,42.2,78.2,2555
369530:99999,NARYNKOL,RA,,,42.733,80.167,1807
369630:99999,DOLON PASS,RA,,,41.8,75.767,3040
369740:99999,NARYN (MTN STN),RA,,,41.433,76,2041
369820:99999,TJAN-SAN (MTN STN),RA,,,41.917,78.233,3614
369830:99999,DARHAN,RA,,,42.317,77.9,1700
369850:99999,KARAKOLKA,RA,,,41.483,77.4,3080
369940:99999,AK-SYJRAK,RA,,,41.817,78.733,3540
370000:99999,NOVOROSSIJSK,RS,,,44.717,37.767,30
370008:99999,MOSCOW DOMODEDOV,,,UUDD,55.4,37.9,168
370010:99999,ANAPA (CAPE),RS,,URKA,44.9,37.3,6
370040:99999,GELENDZIK (BAY),RS,,,44.567,38.083,4
370060:99999,ARKHIPO-OSIPOVKA,RS,,,44.367,38.533,154
370090:99999,DZUGBA,RS,,,44.333,38.717,25
370130:99999,BELORECHENSK,RS,,,44.75,39.9,132
370140:99999,GORJACIJ KLJUC,RS,,,44.633,39.1,67
370170:99999,GORNYIJ,RS,,,44.283,39.267,324
370180:99999,TUAPSE (STREAM),RS,,,44.1,39.067,41
370210:99999,MAJKOP,RS,,,44.617,40.083,213
370260:99999,LABINSK,RS,,,44.633,40.733,263
370310:99999,ARMAVIR,RS,,,44.983,41.117,160
370360:99999,NEVINNOMYSSK,RS,,,44.633,41.967,333
370440:99999,KIAN,RS,,,44.567,42.217,440
370470:99999,CHERKESSK,RS,,,44.217,42.067,525
370500:99999,PJATIGORSK,RS,,,44.05,43.033,576
370540:99999,MINERALYNE VODY,RS,,URMM,44.217,43.1,314
370580:99999,GEORGIEVSK,RS,,,44.15,43.467,293
370610:99999,BUDENNOVSK/PRIKUMSK,RS,,,44.8,44.167,136
370660:99999,ACHIKULAK,RS,,,44.55,44.833,69
370750:99999,BAZHIGAN,RS,,,44.55,45.683,16
370790:99999,TEREKLI-MEKTEB,RS,,,44.167,45.883,19
370820:99999,ARTEZIAN,RS,,,44.917,46.65,-20
370850:99999,KOCUBEJ,RS,,,44.4,46.55,-20
370890:99999,TJULENIJ ISLAND,RS,,,44.467,47.483,-23
370990:99999,SOCI,RS,,,43.583,39.717,57
371160:99999,KARATCHAEVSK,RS,,,43.783,41.9,862
371450:99999,MOZDOK,RS,,,43.733,44.667,132
371630:99999,KIZLJAR,RS,,,43.833,46.717,-5
371690:99999,BABAYURT,RS,,,43.6,46.767,-3
371710:99999,SOTCHI,RS,,URSS,43.45,39.9,16
371750:99999,GAGRSKIY,RS,,,43.383,40.283,1644
371770:99999,GAGRY,RS,,,43.25,40.267,7
371780:99999,PICUNDA,RS,,,43.2,40.35,4
371870:99999,GUDAUTA (BAY),RS,,,43.1,40.633,11
371890:99999,SUKHUMI (POINT),RS,,,43.017,41.017,37
371930:99999,TEBERDA,RS,,,43.45,41.733,1327
371960:99999,ZEMO-AZHARA,RS,,,43.1,41.733,952
372090:99999,VERKHNAYA BALKARIYA,RS,,,43.05,42.717,1441
372120:99999,NAL'CIK,RS,,,43.5,43.617,441
372280:99999,ORDZONIKIDZE,RS,,,43.05,44.65,670
372350:99999,GORZNYJ,RS,,,43.35,45.683,124
372440:99999,GUDERMES,RS,,,43.35,46.117,75
372480:99999,HASAV-JURT,RS,,,43.25,46.583,127
372600:99999,SUHUMI,RS,,,43.017,41.033,118
372670:99999,OCEMCIRI,RS,,,42.7,41.467,5
372720:99999,TKVARCHELI,RS,,,42.833,41.667,266
372780:99999,GALI,RS,,,42.633,41.7,63
372790:99999,ZUGDIDI,RS,,,42.5,41.883,117
372860:99999,LEBARDE,RS,,,42.733,42.483,1610
372950:99999,LENTEKHI,RS,,,42.783,42.75,1158
372980:99999,CAGERI,RS,,,42.65,42.7,474
373080:99999,AMBROLAURI,RS,,,42.517,43.167,544
373090:99999,ONI,RS,,,42.583,43.45,789
373160:99999,NIZHNIY-ZARAMAG,RS,,,42.7,43.967,1730
373340:99999,KAZBEK MOUNTAIN,RS,,,42.7,44.517,3653
373670:99999,BOTLIKH,RS,,,42.667,46.217,985
373720:99999,KHOBI,RS,,,42.317,41.883,29
373790:99999,POTI,RS,,,42.15,41.667,3
373800:99999,MIHA CHAKAJA,RS,,,42.283,42.033,40
373850:99999,SAMTREDIA,RS,,,42.183,42.367,26
373860:99999,CULUKIDZE,RS,,,42.3,42.417,114
373880:99999,LANCHKHUTI,RS,,,42.083,42,20
373900:99999,ORPIRI,RS,,,42.333,42.817,300
373910:99999,KVEDA-GORDI,RS,,,42.433,42.533,540
373930:99999,TKIBULI,RS,,,42.333,42.983,593
373950:99999,KUTAISI,RS,,,42.267,42.633,116
374030:99999,SACHKHERE,RS,,,42.35,43.4,415
374040:99999,CHIATURA,RS,,,42.317,43.3,350
374090:99999,ZESTAFONI,RS,,,42.133,43.033,148
374160:99999,CHINVALY,RS,,,42.233,43.983,871
374170:99999,HASURI,RS,,,41.983,43.55,690
374200:99999,BOGUS SOVIET,RS,,,0,0,0
374290:99999,LENINGORI,RS,,,42.117,44.483,760
374320:99999,PASANAURI,RS,,,42.35,44.7,1064
374370:99999,DUSETI,RS,,,42.083,44.7,902
374390:99999,TIANETI,RS,,,42.117,44.967,1091
374480:99999,AKHMETA,RS,,,42.033,-45.217,518
374610:99999,SULAK MOUNTAIN,RS,,,42.4,46.233,2923
374630:99999,GUNIB,RS,,,42.4,46.933,1546
374700:99999,DERBENT,RS,,,42.05,48.3,-19
374710:99999,BUJNAKSK,RS,,,42.817,47.117,472
374720:99999,MAHACKALA,RS,,,43.017,47.433,32
374730:99999,IZBERG,RS,,,42.567,47.867,-19
374750:99999,SERGOKALA,RS,,,42.45,47.667,519
374810:99999,KOBULETI,RS,,,41.833,41.783,7
374830:99999,ANASEULI,RS,,,41.917,41.983,174
374840:99999,BATUMI (BAY),RS,,,41.65,41.633,6
374920:99999,DABLATSIKHE,RS,,,42,42.3,221
374960:99999,BOGUS SOVIET,RS,,,0,0,0
374970:99999,BOGUS SOVIET,RS,,,0,0,0
374980:99999,CHARNALI,RS,,,41.567,41.617,949
375020:99999,SAYIRME,RS,,,41.917,42.75,910
375030:99999,ABASTUMANI,RS,,,41.717,42.833,1265
375060:99999,AHALCIHE,RS,,,41.633,42.983,982
375070:99999,ADIGENI,RS,,,41.7,42.7,1185
375080:99999,VALE,RS,,,41.617,42.867,1097
375130:99999,TSIPA,RS,,,42.017,43.45,673
375140:99999,ASPINDZA,RS,,,41.567,43.25,983
375150:99999,BORZOMI,RS,,,41.833,43.383,794
375240:99999,BAKURIANI,RS,,,41.75,43.517,1665
375250:99999,TABATSKURI (LAKE),RS,,,41.65,43.617,1995
375310:99999,GORI,RS,,,41.983,44.117,590
375330:99999,KASPI,RS,,,41.917,44.417,616
375350:99999,MANGLISI,RS,,,41.7,44.383,1195
375370:99999,CALKA,RS,,,41.583,44.083,1457
375390:99999,TETRI-TSKARO,RS,,,41.55,44.467,1140
375410:99999,MUHRANI,RS,,UGMM,41.933,44.583,551
375450:99999,TBILISI,RS,,,41.7,44.75,403
375490:99999,TBILISI/NOVOALEXEYE,RS,,UGGG,41.683,44.95,467
375530:99999,TELAVI,RS,,,41.933,45.383,543
375560:99999,SAGAREDZO,RS,,,41.733,45.333,806
375630:99999,KVARELI,RS,,,41.95,45.8,449
375660:99999,GURDZHAANI,RS,,,41.75,45.8,410
375690:99999,TSNORI,RS,,,41.617,45.967,294
375720:99999,LAGODEHI,RS,,,41.817,46.3,435
375750:99999,ZAKATALY,RS,,,41.633,46.65,518
375770:99999,CNORIS,RS,,,41.6,46.05,291
375780:99999,DANACHY,RS,,,41.55,46.417,213
375970:99999,KASUMKENT,RS,,,41.667,48.15,474
376020:99999,AKHALKALAKI,RS,,,41.4,43.483,1716
376030:99999,RADIONOVKA,RS,,,41.483,43.867,2100
376180:99999,KALININO,RS,,,41.117,44.283,1506
376210:99999,BOLNISI,RS,,,41.45,44.55,534
376270:99999,UZUNLAR,RS,,,41.067,44.617,1127
376320:99999,GARDABANI,RS,,,41.45,45.1,303
376330:99999,UDABNO (MOUNT),RS,,,41.483,45.383,750
376390:99999,AGSTAPHA AERODROME,RS,,,41.133,45.417,333
376510:99999,SHIRAKI (STEPPE),RS,,,41.417,46.25,801
